id,name,neighbourhood,latitude,longitude,host_id,host_name,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,ratings,bedrooms,beds,baths
48861983,Home in Sumida City,Sumida Ku,35.72188,139.81165,300407268,Henri,Entire home/apt,42721,2,37,1.43,306,4.86,2.0,4.0,1.0
48875678,Home in Shinjuku City,Shinjuku Ku,35.68913,139.72272,393946795,Akimaro,Entire home/apt,23361,1,96,3.58,278,4.53,3.0,5.0,1.0
48922374,Rental unit in Kita City,Kita Ku,35.76058,139.72209,342113419,Plays,Entire home/apt,15000,28,3,0.23,91,4.67,2.0,2.0,1.0
48924020,Rental unit in Shinjuku City,Shinjuku Ku,35.70404,139.69749,228162180,Henna,Private room,8857,1,18,0.77,68,4.78,1.0,1.0,1.0
48924566,Rental unit in Shinjuku City,Shinjuku Ku,35.704,139.69536,228162180,Henna,Private room,7286,1,21,1.11,40,4.38,1.0,1.0,1.0
48927755,Home in Taito City,Taito Ku,35.71575,139.78703,375893947,Sawa,Shared room,1988,1,5,0.53,2,4.4,1.0,10.0,1.0
49134924,Home in Katsushika City,Katsushika Ku,35.74741,139.84966,396299907,Horiike,Entire home/apt,33571,2,20,1.08,287,3.95,3.0,5.0,2.0
48946101,Rental unit in Shinjuku City,Shinjuku Ku,35.69178,139.70998,394503303,Mayuko,Entire home/apt,45000,1,36,1.32,55,4.33,1.0,2.0,1.0
48962318,Home in Setagaya City,Setagaya Ku,35.67087,139.65602,394778299,Akimaro,Entire home/apt,15936,1,36,1.42,242,4.56,2.0,2.0,1.0
48962894,Rental unit in Taito Ku,Taito Ku,35.71757,139.7923,102217979,桂一,Entire home/apt,25714,1,67,3.6,49,4.6,3.0,3.0,2.0
48964692,Boutique hotel in Minato City,Minato Ku,35.65753,139.74054,94302731,Ken'S Place,Private room,27649,1,38,1.57,226,4.66,1.0,4.0,1.0
49135731,Home in Shibuya City,Shibuya Ku,35.67102,139.6894,330551751,Smi:Re Stay,Entire home/apt,34143,6,25,1.07,47,4.44,2.0,6.0,1.0
48964800,Boutique hotel in Minato City,Minato Ku,35.65804,139.74075,94302731,Ken'S Place,Private room,13159,1,37,1.56,205,4.78,1.0,1.0,1.0
48964853,Boutique hotel in Minato City,Minato Ku,35.65777,139.74069,94302731,Ken'S Place,Private room,27797,1,93,3.73,162,4.89,1.0,4.0,1.0
48964916,Boutique hotel in Minato City,Minato Ku,35.65719,139.74051,94302731,Ken'S Place,Private room,27058,1,34,1.38,206,4.68,1.0,4.0,1.0
48965610,Boutique hotel in Minato City,Minato Ku,35.65944,139.73943,94302731,Ken'S Place,Private room,16708,1,21,0.8,187,4.71,1.0,2.0,1.0
48965680,Boutique hotel in Minato City,Minato Ku,35.65753,139.73939,94302731,Ken'S Place,Private room,27058,1,99,3.92,193,4.76,1.0,4.0,1.0
48965688,Condo in Shinagawa City,Meguro Ku,35.62879,139.71282,173962342,Akihiro,Entire home/apt,78428,1,58,2.16,170,4.9,2.0,6.0,1.0
48965749,Boutique hotel in Minato City,Minato Ku,35.65944,139.73945,94302731,Ken'S Place,Private room,27797,1,38,1.51,216,4.82,1.0,4.0,1.0
48965818,Boutique hotel in Minato City,Minato Ku,35.65764,139.74046,94302731,Ken'S Place,Private room,16264,1,36,1.57,181,4.67,1.0,2.0,1.0
48965850,Boutique hotel in Minato City,Minato Ku,35.65857,139.74097,94302731,Ken'S Place,Private room,27797,1,60,2.37,208,4.77,1.0,4.0,1.0
48965948,Boutique hotel in Minato City,Minato Ku,35.65753,139.73944,94302731,Ken'S Place,Private room,27797,1,37,1.46,198,4.7,1.0,4.0,1.0
48967311,Boutique hotel in Shinjuku City,Shinjuku Ku,35.70017,139.70875,89965878,Eri,Private room,15857,1,24,1.57,90,4.88,1.0,2.0,1.0
49181501,Rental unit in Sumida City,Sumida Ku,35.70842,139.81492,364904132,グリーンシー,Entire home/apt,15286,2,87,3.3,113,4.71,1.0,1.0,1.0
49199796,Rental unit in Shinjuku City,Shinjuku Ku,35.69758192614757,139.71785385267577,113915319,Akito,Entire home/apt,9000,30,4,0.54,52,4.75,1.0,2.0,1.0
49079890,Aparthotel in Taito City,Taito Ku,35.72024,139.79462,312520342,吉月,Entire home/apt,29229,1,7,0.27,80,4.57,1.0,1.0,1.0
49206362,Rental unit in 台東区,Taito Ku,35.708176,139.780228,37376962,楓,Entire home/apt,75000,2,59,2.38,246,4.85,3.0,1.0,2.0
49209538,Home in Meguro City,Meguro Ku,35.61651611328125,139.6990509033203,396944600,Rkt,Entire home/apt,73929,2,10,0.42,156,4.8,4.0,6.0,2.0
49080152,Aparthotel in Taito City,Taito Ku,35.71985,139.79469,312520342,吉月,Entire home/apt,29029,1,31,1.17,97,4.9,1.0,2.0,1.0
49234488,Rental unit in Toshima City,Toshima Ku,35.73307,139.73713,202883274,Konatsu,Private room,9260,1,8,0.48,181,3.75,1.0,2.0,2.0
49080240,Aparthotel in Taito City,Taito Ku,35.72134,139.79484,312520342,吉月,Entire home/apt,32086,1,24,0.9,153,4.83,1.0,3.0,1.0
49081830,Rental unit in Toshima City,Toshima Ku,35.73331,139.73786,202883274,Konatsu,Private room,7560,1,75,3.79,178,4.61,1.0,1.0,1.0
49235133,Rental unit in 練馬区,Nerima Ku,35.76456,139.67002,218849633,BaoRong,Entire home/apt,9129,1,6,0.33,61,4.67,1.0,2.0,1.0
49250609,Rental unit in Ota City,Ota Ku,35.57329,139.73613,387729784,Phoenix,Entire home/apt,14571,3,7,0.39,88,4.57,1.0,2.0,1.0
49083817,Rental unit in Toshima City,Toshima Ku,35.72988,139.73267,197405131,春樹,Entire home/apt,12994,1,23,0.87,137,4.65,1.0,2.0,1.0
49297063,Rental unit in Sumida-ku,Sumida Ku,35.70725,139.81471,364904132,グリーンシー,Entire home/apt,14857,2,89,3.4,145,4.78,1.0,1.0,1.0
49297104,Rental unit in Suginami City,Suginami Ku,35.6924,139.64789,56653460,Taku,Entire home/apt,12500,7,4,0.15,288,4.75,1.0,1.0,1.0
49097885,Home in Toshima City,Toshima Ku,35.72849,139.72516,360979848,淳,Private room,17143,1,48,1.83,2,4.94,2.0,3.0,1.0
49098123,Home in Kita City,Kita Ku,35.76471,139.73831,342971176,Yume,Entire home/apt,9714,1,14,0.91,144,4.93,3.0,2.0,2.0
49297586,Hotel in Shinjuku City,Shinjuku Ku,35.70039,139.70616,396025101,王掌柜,Private room,33643,1,28,1.11,44,4.79,2.0,2.0,2.0
49100390,Rental unit in Toshima City,Toshima Ku,35.73527,139.71282,247326938,Pqd,Entire home/apt,11143,1,90,3.38,171,4.48,2.0,2.0,1.0
49297760,Hotel in Shinjuku City,Shinjuku Ku,35.69941,139.7065,396025101,王掌柜,Private room,33643,1,39,1.51,45,4.72,2.0,2.0,2.0
49324535,Villa in Honcho 4 Chome,Nakano Ku,35.69527,139.67485,397909852,Jkp,Entire home/apt,41584,1,21,0.84,44,4.86,4.0,12.0,3.0
49101253,Hotel in Shinjuku City,Shinjuku Ku,35.69919,139.70671,396025101,王掌柜,Private room,33643,1,23,0.94,34,4.74,2.0,2.0,2.0
49369373,Boutique hotel in Edogawa City,Edogawa Ku,35.66667,139.86854,349439108,7 Rooms Hotel & Cafe,Private room,13286,1,24,0.94,204,4.96,1.0,2.0,1.0
49397653,Rental unit in Shibuya City,Shibuya Ku,35.65892,139.69485,398419603,Ray,Entire home/apt,17857,1,29,1.57,93,4.72,1.0,1.0,1.0
49399865,Home in Katsushika City,Katsushika Ku,35.7339,139.85068,12353736,Takano,Entire home/apt,12443,1,5,0.22,176,3.8,1.0,5.0,1.0
49426039,Hotel in Shinjuku City,Shinjuku Ku,35.697212,139.711288,396033431,ｻｸﾗｸﾛｽﾎﾃﾙ新宿東ｱﾈｯｸｽ,Private room,42286,1,78,3.24,100,4.92,1.0,2.0,1.0
49426152,Hotel in Shinjuku City,Shinjuku Ku,35.697277,139.711304,396033431,ｻｸﾗｸﾛｽﾎﾃﾙ新宿東ｱﾈｯｸｽ,Private room,44400,1,34,1.47,116,4.76,1.0,3.0,1.0
49555710,Rental unit in Kita Ku,Kita Ku,35.77972,139.72945,10005122,Rei,Entire home/apt,19714,2,12,0.47,75,4.58,2.0,6.0,1.0
49426259,Hotel in Shinjuku City,Shinjuku Ku,35.697212,139.711288,396033431,ｻｸﾗｸﾛｽﾎﾃﾙ新宿東ｱﾈｯｸｽ,Private room,33029,1,5,0.29,44,4.8,1.0,1.0,1.0
49556593,Home in Sumida City,Sumida Ku,35.70735,139.81401,91235096,Kayo,Entire home/apt,70000,1,162,6.33,119,4.93,3.0,7.0,2.0
49615531,Guest suite in Itabashi City,Itabashi Ku,35.77529,139.69273,313674064,正昭,Entire home/apt,16000,3,38,1.49,107,4.92,1.0,4.0,1.0
49618841,Rental unit in Kita City,Kita Ku,35.76191,139.73671,342479884,民泊,Entire home/apt,24286,1,22,0.94,35,4.68,3.0,3.0,1.0
49641336,Rental unit in Shinjuku City,Shinjuku Ku,35.70211,139.71809,202197609,Taishi,Entire home/apt,9857,2,23,0.94,139,4.52,1.0,1.0,1.0
49655528,Condo in Shinjuku City,Shinjuku Ku,35.702942,139.699417,145326080,Shunki,Entire home/apt,16857,1,30,1.19,27,4.93,1.0,1.0,1.0
49660137,Villa in Edogawa City,Edogawa Ku,35.71057,139.84499,400525630,FFproject,Entire home/apt,42429,3,42,1.7,206,4.9,3.0,4.0,1.0
49452168,Hotel in Ota City,Ota Ku,35.551174,139.748688,398845831,羽田二号店,Private room,15174,1,196,9.58,31,4.54,1.0,2.0,1.0
49662622,Rental unit in Ota City,Ota Ku,35.57325,139.7333,400537356,森,Entire home/apt,6059,1,27,1.13,243,4.59,1.0,2.0,1.0
49455384,Home in Adachi City,Adachi Ku,35.76565,139.80773,248126519,Adachi,Entire home/apt,19549,2,48,1.99,36,4.81,4.0,8.0,3.0
49455573,Home in Adachi City,Adachi Ku,35.76709,139.80493,248126519,Adachi,Entire home/apt,12257,2,43,1.83,57,4.44,2.0,5.0,3.0
49662745,Rental unit in Ota City,Ota Ku,35.57397,139.73519,400537356,森,Entire home/apt,6059,2,29,1.16,243,4.83,1.0,2.0,1.0
49693358,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70698,139.72241,400808166,Real,Private room,10086,1,19,0.86,29,4.32,1.0,2.0,1.0
49695496,Home in Katsushika City,Katsushika Ku,35.78292,139.86491,400717523,中川,Private room,6900,5,3,0.97,203,4.0,1.0,2.0,1.0
49695828,"Aparthotel in Shinagawa Ku,",Shinagawa Ku,35.60438,139.73179,398988117,Three,Entire home/apt,22629,1,106,4.26,52,4.83,1.0,2.0,1.0
49696559,Aparthotel in Shinagawa Ku,Shinagawa Ku,35.60394,139.73142,398988117,Three,Entire home/apt,57429,1,95,3.85,69,4.8,3.0,8.0,1.0
49742827,Serviced apartment in Shinjuku City,Shinjuku Ku,35.69182,139.71001,305354548,Tomoyuki,Entire home/apt,40714,1,114,4.41,75,4.49,1.0,3.0,1.0
49470166,Aparthotel in Shinagawa Ku,Shinagawa Ku,35.60381,139.73119,398988117,Three,Entire home/apt,10971,1,462,19.47,62,4.83,1.0,2.0,1.0
49760895,Hotel in Taito City,Taito Ku,35.70156,139.78922,309123931,浅草蔵前,Private room,31964,1,64,2.59,314,4.83,1.0,4.0,1.0
49472463,Hotel in Taito City,Taito Ku,35.7073,139.77677,352617245,Minn,Private room,47600,1,35,1.43,48,4.91,2.0,5.0,1.0
49491647,Boutique hotel in Shinjuku City,Shinjuku Ku,35.69842,139.70737,89965878,Eri,Private room,15857,1,30,1.89,78,4.67,1.0,2.0,1.0
49782659,Rental unit in Toshima City,Toshima Ku,35.73125,139.73246,197405131,春樹,Entire home/apt,16943,1,13,0.51,85,4.77,1.0,2.0,1.0
49840797,Condo in Minato City,Minato Ku,35.67566,139.73515,401959312,あい,Entire home/apt,12318,2,37,1.71,249,4.68,1.0,1.0,1.0
49491877,Boutique hotel in Shinjuku City,Shinjuku Ku,35.70023,139.70879,30324135,DoMo,Private room,15857,1,24,2.85,97,4.58,1.0,2.0,1.0
49842534,Rental unit in Shinjuku City,Shinjuku Ku,35.70034,139.71792,202197609,Taishi,Entire home/apt,11000,2,20,1.02,126,4.8,1.0,1.0,1.0
49503698,Home in Edogawa City,Katsushika Ku,35.74422,139.88213,129096261,Chisaki,Entire home/apt,16593,2,65,2.86,223,4.95,2.0,4.0,1.0
49846008,Rental unit in Toshima City,Toshima Ku,35.73226,139.71724,401995948,Na,Entire home/apt,35000,1,25,1.09,75,4.8,2.0,3.0,1.0
49866642,Hostel in Sumida City,Sumida Ku,35.70471255807831,139.80153885648463,228133407,Nomad,Shared room,2500,2,9,0.41,85,4.33,1.0,1.0,2.0
50098433,Condo in Ota City,Ota Ku,35.563676724916824,139.72071117423124,402307094,東京,Entire home/apt,14683,2,47,1.91,165,4.55,1.0,3.0,1.0
50139415,Rental unit in Shibuya City,Shibuya Ku,35.65686,139.70879,305354548,Tomoyuki,Entire home/apt,26857,1,63,2.65,102,3.9,1.0,3.0,1.0
50145845,Home in Toshima City,Toshima Ku,35.734509,139.697327,89494840,Carolyn,Entire home/apt,38571,2,24,1.03,154,4.67,3.0,6.0,3.0
50158940,Rental unit in Taito City,Taito Ku,35.70663,139.77895,287720765,Naoki,Entire home/apt,47714,1,109,4.37,102,4.68,2.0,5.0,1.0
49882625,Loft in Shibuya City,Shibuya Ku,35.64771,139.71833,402271814,Salvador Nissi,Entire home/apt,97412,2,7,1.05,364,5.0,1.0,1.0,1.0
50159747,Rental unit in Minato City,Minato Ku,35.64661,139.73785,218369769,Tatsunari,Private room,6800,2,7,2.08,273,4.71,1.0,2.0,1.0
49886593,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70637,139.72326,400808166,Real,Private room,9839,1,19,0.82,64,4.63,1.0,1.0,1.0
49886862,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70675,139.72241,400808166,Real,Private room,9254,1,27,1.4,63,4.56,1.0,1.0,1.0
49886979,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70766,139.72228,400808166,Real,Private room,9569,1,30,1.21,60,4.63,1.0,1.0,1.0
49887055,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70841,139.72391,400808166,Real,Private room,10281,1,16,0.7,75,4.69,1.0,1.0,1.0
50234530,Rental unit in Shinjuku City,Shinjuku Ku,35.699766248950596,139.70401407223574,405522757,Akira,Private room,10857,1,32,1.41,257,4.56,1.0,2.0,1.0
50247711,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70667,139.72242,400808166,Real,Private room,9397,1,24,0.97,73,4.71,1.0,1.0,1.0
49909697,Rental unit in Taito City,Taito Ku,35.720154,139.795914,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,8743,2,16,2.42,155,4.69,1.0,1.0,1.0
50254943,Rental unit in Taito City,Taito Ku,35.71033,139.7817,321180412,Ostay-Yamato,Entire home/apt,23929,1,23,0.93,212,4.83,1.0,4.0,1.0
49914576,Rental unit in Taito City,Taito Ku,35.720177,139.795898,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,7200,2,4,0.64,163,4.5,1.0,1.0,1.0
50269382,Condo in Minato City,Minato Ku,35.67542281418074,139.7337425132523,401959312,あい,Entire home/apt,12595,2,19,0.88,243,4.74,1.0,1.0,1.0
50269688,Condo in Minato City,Minato Ku,35.67335,139.73577,401959312,あい,Entire home/apt,12318,2,13,0.82,337,4.62,1.0,1.0,1.0
49914855,Rental unit in Taito City,Taito Ku,35.720173,139.795914,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,10286,2,5,0.64,166,4.0,1.0,1.0,1.0
50269748,Condo in Minato City,Minato Ku,35.6741465879242,139.73358426190754,401959312,あい,Entire home/apt,15743,2,6,1.23,230,4.83,1.0,1.0,1.0
50269790,Condo in Minato City,Minato Ku,35.67571369786075,139.73533145266407,401959312,あい,Entire home/apt,12665,2,7,1.48,253,4.71,1.0,1.0,1.0
49934447,Rental unit in Akiruno,Akiruno Shi,35.727420447350696,139.292966957832,38919757,Max Masaking,Private room,8571,1,4,2.14,171,4.75,1.0,2.0,1.0
50269824,Condo in Minato City,Minato Ku,35.67345353120496,139.73403780806254,401959312,あい,Entire home/apt,13381,2,14,1.03,222,4.86,1.0,1.0,1.0
50269877,Condo in Minato City,Minato Ku,35.67373750767336,139.73571271111888,401959312,あい,Entire home/apt,12786,2,18,0.77,237,4.83,1.0,1.0,1.0
50269891,Condo in Minato City,Minato Ku,35.67337754643077,139.73484421322527,401959312,あい,Entire home/apt,12200,2,8,1.19,248,4.75,1.0,1.0,1.0
49934513,Barn in Akiruno,Akiruno Shi,35.72636,139.2949,38919757,Max Masaking,Private room,4043,1,17,2.01,128,4.76,1.0,1.0,1.0
49934716,Rental unit in Shibuya City,Shibuya Ku,35.65858,139.71039,305354548,Tomoyuki,Entire home/apt,26857,1,48,1.93,95,4.04,1.0,2.0,1.0
50269939,Condo in Minato City,Minato Ku,35.6757184008805,139.73361936656042,401959312,あい,Entire home/apt,12631,1,20,0.86,238,4.35,1.0,1.0,1.0
49968713,Townhouse in Suginami City,Suginami Ku,35.70312,139.6546,367379600,優維,Entire home/apt,16571,2,8,2.47,145,4.38,2.0,2.0,1.0
50269995,Condo in Minato City,Minato Ku,35.67561552146612,139.735238096959,401959312,あい,Entire home/apt,12799,2,13,1.58,212,4.31,1.0,1.0,1.0
50270025,Condo in Minato City,Minato Ku,35.67527386881557,139.73571985159188,401959312,あい,Entire home/apt,12463,2,14,0.6,205,4.21,1.0,1.0,1.0
50270171,Condo in Minato City,Minato Ku,35.675540256813825,139.73497754556072,401959312,あい,Entire home/apt,15743,2,12,1.25,218,4.75,1.0,1.0,1.0
49977303,Condo in Minato City,Minato Ku,35.65236,139.7521,22966881,Mathew,Entire home/apt,13800,2,36,1.53,109,4.75,1.0,2.0,1.0
50270289,Condo in Minato City,Minato Ku,35.67422547968025,139.7334297837524,401959312,あい,Entire home/apt,12570,2,15,0.63,240,4.73,1.0,1.0,1.0
50270363,Condo in Minato City,Minato Ku,35.67336,139.73497,401959312,あい,Entire home/apt,14984,2,7,0.29,245,4.86,1.0,1.0,1.0
49993860,Home in Toshima City,Toshima Ku,35.73761,139.73316,231273877,青梅,Entire home/apt,15000,2,3,0.2,179,4.0,1.0,2.0,1.0
50270375,Condo in Minato City,Minato Ku,35.67399,139.73355,401959312,あい,Entire home/apt,14984,2,14,0.73,220,4.43,1.0,1.0,1.0
49996737,Condo in Shinjuku City,Shinjuku Ku,35.69441,139.7056,102831555,Kelly,Entire home/apt,14857,1,19,1.03,81,4.37,1.0,2.0,1.0
50270486,Condo in Minato City,Minato Ku,35.675178443136645,139.7357016517755,401959312,あい,Entire home/apt,14394,2,11,0.49,254,4.82,1.0,1.0,1.0
50270516,Condo in Minato City,Minato Ku,35.67389,139.73535,401959312,あい,Entire home/apt,14851,2,27,1.15,244,5.0,1.0,1.0,1.0
50270549,Condo in Minato City,Minato Ku,35.67521,139.7352,401959312,あい,Entire home/apt,14851,2,17,0.94,254,4.71,1.0,1.0,1.0
50270584,Serviced apartment in Setagaya City,Setagaya Ku,35.63226318359375,139.6429901123047,20384361,Tatsuya,Entire home/apt,12586,2,4,0.47,302,4.0,1.0,1.0,2.0
50012303,Home in Shinjuku City,Shinjuku Ku,35.69832,139.70938,31734605,琢居,Private room,11029,2,8,0.42,44,4.38,1.0,2.0,6.0
50270819,Condo in Minato City,Minato Ku,35.67370875224368,139.73407958551408,401959312,あい,Entire home/apt,14667,2,21,1.2,250,4.52,1.0,1.0,1.0
50034373,Serviced apartment in Shinjuku City,Shinjuku Ku,35.70651,139.72423,400808166,Real,Private room,9810,1,17,0.7,84,4.59,1.0,1.0,1.0
50035605,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,32071,2,24,0.96,236,4.92,1.0,3.0,1.0
50271207,Rental unit in Shinjuku City,Shinjuku Ku,35.69977464918985,139.70404128482923,405522757,Akira,Private room,11000,1,31,1.62,242,4.55,1.0,2.0,1.0
50036754,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,28107,2,13,0.65,241,4.92,1.0,2.0,1.0
50271394,Rental unit in Shinjuku City,Shinjuku Ku,35.699818088039294,139.7040465576489,405522757,Akira,Private room,15000,1,33,1.43,254,4.7,1.0,3.0,1.0
50037886,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,33375,2,23,0.92,269,4.87,1.0,3.0,1.0
50271537,Rental unit in Shinjuku City,Shinjuku Ku,35.699762081934644,139.70402437566392,405522757,Akira,Private room,11000,1,29,1.19,221,4.72,1.0,2.0,1.0
50038239,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,33375,2,14,0.57,264,5.0,1.0,3.0,1.0
50271589,Serviced apartment in Setagaya City,Setagaya Ku,35.63226318359375,139.6429901123047,20384361,Tatsuya,Entire home/apt,17143,2,4,0.16,272,4.75,1.0,1.0,2.0
50271831,Serviced apartment in Setagaya City,Setagaya Ku,35.63226318359375,139.6429901123047,20384361,Tatsuya,Entire home/apt,17143,2,8,0.52,284,4.5,1.0,1.0,2.0
50038841,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,35143,2,13,0.52,248,4.77,1.0,4.0,1.0
50039259,Aparthotel in Taito City,Taito Ku,35.71049,139.77754,402150486,Aima,Entire home/apt,35143,2,29,1.16,236,4.9,1.0,4.0,1.0
50039386,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,30250,2,17,0.71,287,4.82,1.0,3.0,1.0
50039830,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,30250,2,15,0.62,269,4.87,1.0,3.0,1.0
50039885,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,30250,2,3,0.12,287,3.67,1.0,3.0,1.0
50055859,Aparthotel in Sumida City,Sumida Ku,35.708126,139.799255,403764818,BON Tokyo Asakusa,Entire home/apt,29040,1,143,5.81,331,4.82,1.0,1.0,1.0
50056827,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,43,1.8,261,4.79,1.0,2.0,1.0
50293986,Serviced apartment in Sumida City,Sumida Ku,35.70919,139.80292,405940951,Rs東京浅草,Private room,10114,1,196,10.65,187,4.37,1.0,1.0,1.0
50056917,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,38,1.6,259,4.95,1.0,2.0,1.0
50056943,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,23,0.94,283,4.83,1.0,2.0,1.0
50056977,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,24,0.96,295,4.83,1.0,2.0,1.0
50057018,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,11,0.48,272,5.0,1.0,2.0,1.0
50057112,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,9,0.37,295,5.0,1.0,2.0,1.0
50057166,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22286,2,3,0.13,292,5.0,1.0,2.0,1.0
50057200,Aparthotel in Taito City,Taito Ku,35.710491,139.777542,402150486,Aima,Entire home/apt,22071,2,17,0.71,293,4.94,1.0,2.0,1.0
50058845,Aparthotel in Sumida City,Sumida Ku,35.708126,139.799255,403764818,BON Tokyo Asakusa,Entire home/apt,29486,1,110,4.48,320,4.74,1.0,2.0,1.0
50319964,Condo in Sumida City,Sumida Ku,35.69118416846227,139.80068956151143,372616232,634resort,Entire home/apt,16000,1,14,0.61,330,4.5,1.0,2.0,1.0
50058894,Aparthotel in Sumida City,Sumida Ku,35.708126,139.799255,403764818,BON Tokyo Asakusa,Entire home/apt,50469,1,98,3.97,302,4.78,1.0,3.0,1.0
50320684,Condo in Sumida City,Sumida Ku,35.689472190663075,139.80229414499345,372616232,634resort,Entire home/apt,13857,1,24,5.22,196,4.79,1.0,2.0,1.0
50321042,Condo in Sumida City,Sumida Ku,35.69145,139.80202,372616232,634resort,Entire home/apt,13500,1,11,5.89,229,4.91,1.0,2.0,1.0
50324247,Condo in Sumida City,Sumida Ku,35.689450195265316,139.80141986793635,372616232,634resort,Entire home/apt,18500,1,14,3.18,337,4.79,1.0,3.0,1.0
50077889,Serviced apartment in Taito City,Taito Ku,35.720158,139.795914,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,7200,2,12,0.59,119,4.75,1.0,1.0,1.0
50325642,Condo in Sumida City,Sumida Ku,35.68941263758281,139.80156914148935,372616232,634resort,Entire home/apt,17071,1,20,4.65,330,4.95,1.0,3.0,1.0
50077893,Serviced apartment in Taito City,Taito Ku,35.720154,139.795914,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,8743,2,13,0.72,156,4.62,1.0,1.0,1.0
50078546,Rental unit in Taito City,Taito Ku,35.720158,139.795914,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,Entire home/apt,10286,2,5,0.8,157,5.0,1.0,1.0,1.0
50330417,Condo in Sumida City,Sumida Ku,35.6913460477406,139.8018625087529,372616232,634resort,Entire home/apt,16000,1,32,7.06,299,4.91,1.0,3.0,1.0
